NAME,ADDRESS,PHONE,WEBSITE,URL
AA Rescue Driving School,"Plot 96/98, Olu Obasanjo Way, Port Harcourt, Rivers State, Nigeria",0802 555 6666,https://aarescuenigeria.com/,https://www.finelib.com/listing/AA-Rescue-Driving-School/21431/
AA Rescue,"Plot 96/98 Olu Obasanjo Way, Port Harcourt, Rivers Nigeria",0802 555 6666,https://www.aarescuenigeria.com/,https://www.finelib.com/listing/AA-Rescue/21432/
First Aluminium Plc,"19/21 Onitsha Street, Trans Amadi Industrial Layout, Port Harcourt, Rivers State, Nigeria",0803 302 2255,https://www.fanplc.com/,https://www.finelib.com/listing/First-Aluminium-Plc/21448/
Jide Taiwo,"25, Aba Road, Port Harcourt, Rivers State, Nigeria",0709 347 1112,https://jidetaiwoandco.com/,https://www.finelib.com/listing/Jide-Taiwo/21557/
UNITAR,"146 C/146 B Lord Ogboma Drive, GRA Phase 3, Port Harcourt, River State, Nigeria",+234 8 446 5880,https://unitar.org/,https://www.finelib.com/listing/UNITAR/21769/
Intergrity Vision Limited (Aqua-Agro Farmers),"No 151, Woji Estate Road, Woji, Portharcourt, Rivers Nigeria",0802 338 8227,https://integrityvisions.en.ecplaza.net/,https://www.finelib.com/listing/Intergrity-Vision-Limited-AquaAgro-Farmers/22083/
Elizade Motors,"Plot 114, Trans Amadi Industrial Layout, Port - Harcourt, Rivers State, Nigeria","0808 285 8949, 0802 895 3092, 0803 858 1449",https://www.elizade.net/,https://www.finelib.com/listing/Elizade-Motors/22087/
House of Tara International,"95, Tombia Extension, GRA 3, Port Harcourt, Rivers State Nigeria","0802 478 7720, 0802 292 2922",https://houseoftara.com/,https://www.finelib.com/listing/House-of-Tara-International/22090/
JMG Limited,"466/467, Trans Amadi Industrial Layout, Port Harcourt, River State, Nigeria","0803 776 2727, 0803 407 0160, 0706 444 5555",https://www.jmglimited.com/,https://www.finelib.com/listing/JMG-Limited/22092/
FEM Associates Nigeria Limited,"9 Alfred Wobo Street, Off ADP Road, Rumuodomaya Port Harcourt, River State",0803 550 6203,http://femassociatesng.com/,https://www.finelib.com/listing/FEM-Associates-Nigeria-Limited/22093/
Africa Oilfield Services Limited,"Plot 272, Trans Amadi Industrial Layout, Port Harcourt, Rivers State, Nigeria","084 464 230, 084 464 231, 084 464 232-9",https://www.aosorwell.com/,https://www.finelib.com/listing/Africa-Oilfield-Services-Limited/22095/
Kerryman Computer Company Nig. Ltd,"7, Ogbunabali Road, Off Trans Amadi Industrial Layout, Port Harcourt, Rivers State",0803 312 1761,http://www.kerrymancomputers.com/,https://www.finelib.com/listing/Kerryman-Computer-Company-Nig-Ltd/22098/
Brainfield Group of Schools,"Eliogbolo , Rumuokoro, Port Harcourt, River State, Nigeria","0703 807 3078, 0803 354 5910, 0803 887 4912",https://brainfield.ng/,https://www.finelib.com/listing/Brainfield-Group-of-Schools/22100/
Norwegian International School (NIS),"11, Rotimi Amaechi Road GRA Phase 3, Port Harcourt, Rivers State, Nigeria",0708 188 8098,http://nisng.com,https://www.finelib.com/listing/Norwegian-International-School-NIS/22101/
PANDORA Port Harcourt,"Port Harcourt MallShop 10, Plot 1 & 2 Azikiwe Road, Rivers State, Nigeria",0903 060 8211,https://www.pandora.net/en-ng,https://www.finelib.com/listing/PANDORA-Port-Harcourt/22108/
Port Harcourt Polo Club,"Polo Club, Tombia Street, GRA Phase 2, Rivers State, Nigeria",0803 339 1322,https://www.phpoloclub.com/,https://www.finelib.com/listing/Port-Harcourt-Polo-Club/22109/
Faredeal Travel And Tours,"No 22 One Road GRA Phalga, Port Harcout, Rivers, Nigeria","0810 032 4455, 0809 111 1187",https://faredealtravels.com/,https://www.finelib.com/listing/Faredeal-Travel-And-Tours/22111/
Toyota (Nigeria) Limited Parts Centre (PH),"Plot 114, Trans Amadi Ind. Layout, Portharcourt, Rivers State, Nigeria","084 233 679, 084 488 907, 01 277 2263",https://www.toyotanigeria.com/,https://www.finelib.com/listing/Toyota-Nigeria-Limited-Parts-Centre-PH/22253/
Elizade Nigeria Limited,"Plot 114 Trans Amadi Ind. Layout, Portharcourt, Rivers State",0808 285 8949,https://www.elizade.net/,https://www.finelib.com/listing/Elizade-Nigeria-Limited/22254/
Michharry & Company Nigeria Ltd,"102, Woji Road, Mgbealu House By YKC, Port Harcourt, Rivers State","0803 669 0301, 0803 336 2050, 0807 222 0766",https://www.michharry.org/,https://www.finelib.com/listing/Michharry--Company-Nigeria-Ltd/22261/
MJD OilField Services Limited,"110, Woji Estate Road, By YKC, Woji Port Harcourt, Rivers State","0806 418 0222, 0706 277 9117",https://mjdgroup.ng,https://www.finelib.com/listing/MJD-OilField-Services-Limited/22299/
Sloak Paints Nigeria Limited,"7, Don's Close, Off Shell Location Road, Oro Azi Town, Rumueme, Port Harcourt, Rivers State Nigeria",0805 585 6755,https://www.sloakpaints.com/,https://www.finelib.com/listing/Sloak-Paints-Nigeria-Limited/23049/
Golden Tulip Port Harcourt,"Plot 1C Evo Crescent, GRA Phase 2, Port harcourt, River State Nigeria","0800 358 0846, 084 463 401, 084 463 403-5",https://port-harcourt.goldentulip.com/en-us/,https://www.finelib.com/listing/Golden-Tulip-Port-Harcourt/23182/
Le Meridien Ogeyi Place Hotel,"45 Tombia Street GRA Phase 2, Port Harcourt, Rivers State Nigeria",0803 555 1160,https://www.marriott.com/default.mi,https://www.finelib.com/listing/Le-Meridien-Ogeyi-Place-Hotel/23183/
ADC Electrics,"10, Elelewo Road, Port Harcourt, Rivers State, Nigeria","0813 581 8989, 0809 741 4141",http://www.adcelectric-ng.com/,https://www.finelib.com/listing/ADC-Electrics/23234/
Oilserv Limited,"7, Bori Road, Rumuibekwe Estate, Port Harcourt, River State","0706 966 1694, 0810 801 3065",https://oilservltd-ng.com,https://www.finelib.com/listing/Oilserv-Limited/23346/
Sparklyn Hotels and Suites,"101b Brookstone Close, off Prof. Abowei Street, GRA Phase 3 Port Harcourt, Rivers State","0902 696 1615, 0705 551 8592",http://sparklynhotels.com,https://www.finelib.com/listing/Sparklyn-Hotels-and-Suites/23365/
Juanita Hotel,"47 Herbert Macaulay Street, Amadi Flats, old GRA, Port Harcourt, Rivers State Nigeria","0703 335 7489, 0810 279 4428, 0806 452 9663",https://juanitahotels.com/,https://www.finelib.com/listing/Juanita-Hotel/23367/
Dotnova Hotels,"453, Ikwerre Road, Near Kala Police Station, Port Harcourt, Rivers State Nigeria",0816 032 4983,https://www.dotnovahotels.com/,https://www.finelib.com/listing/Dotnova-Hotels/23368/
Londa Hotels,"24b Ebara/Orazi Road, Off Ikwere Road, Mile 4, Port Harcourt, Rivers State Nigeria",0803 312 7980,https://www.londahotels.com/,https://www.finelib.com/listing/Londa-Hotels/23370/
Biolinks Network,"No 8, Ede Street, Ogbunabali, Port Harcourt, River State, Nigeria.","0802 527 5700, 0803 3722 066",https://biolinksnetwork.com/,https://www.finelib.com/listing/Biolinks-Network/23380/
Little Teddies Limited,"2, Rumuogba Street, beside Catholic Institute of West Africa (CIWA), Port Harcourt, Rivers Nigeria","0802 545 6613, 0803 309 6143",https://littleteddiesng.com/sch/,https://www.finelib.com/listing/Little-Teddies-Limited/23452/
Lexok Global Services Ltd,"59, Aba Road, Port Harcourt, Rivers State","0806 369 4521, 0818 291 9219",https://lexokglobal.com/,https://www.finelib.com/listing/Lexok-Global-Services-Ltd/23568/
House of Lunettes,"No 12 Bori Road, Port Harcourt, Rivers",0909 970 8230,https://houseoflunettes.com/,https://www.finelib.com/listing/House-of-Lunettes/23586/
Touchstone Boat Builders Limited,"Dic-Fiberesima Ama, Ikpukulu Community, New Road, Borikiri Port Harcourt, Rivers State Nigeria","+234 816 581 9426, +234 807 333 6517, +234 808 186 2077",https://touchstoneboatbuilders.com/,https://www.finelib.com/listing/Touchstone-Boat-Builders-Limited/23705/
DeEdge Hotel,"Plot 12, Location Road, Off Tombia Extension, Phase 3, Port Harcourt, Rivers State Nigeria","0806 515 0188, 0818 173 3130",https://deedgehotelph.com/,https://www.finelib.com/listing/DeEdge-Hotel/23709/
Kayjay Energy Services,"Plot 55, Evo Road, GRA Phase 2, Port Harcourt, Rivers State Nigeria","0807 480 1906, 0705 109 0103",http://www.kayjayenergy.com/,https://www.finelib.com/listing/Kayjay-Energy-Services/23711/
Brandwone ICT Solutions,"5, Royal Avenue, Ada George, Port Harcourt, Rivers Nigeria","0705 314 2558, 0706 305 4631, 0806 506 2798",https://www.brandwoneict.com/,https://www.finelib.com/listing/Brandwone-ICT-Solutions/23751/
Integrated Logistic Facilities & Services,"Road South, FOT Oil & Gas Free Zone, Onne Port Harcourt, Rivers State, Nigeria","084 463 805, 084 463 814, 084 463 807",http://www.intelservices.com/,https://www.finelib.com/listing/Integrated-Logistic-Facilities--Services/24473/
Cimbak Dental Clinic,"No. 1, Nwankpa close (beside Liquid Bulk filling station), off Okporo road, Rumuogba Port Harcourt, Rivers Nigeria","0818 637 4954, 0809 708 7786, 0805 214 2316",http://cimbakdental.com/,https://www.finelib.com/listing/Cimbak-Dental-Clinic/24562/
Topman & Dana Services Ltd,"No 11, Chukwumati Close, Off Chief Ogbuga Road, Off Eastern Bye-Pass, Port Harcourt, Rivers Nigeria","0818 899 0001, 0803 312 2919",https://topman-dana.com/,https://www.finelib.com/listing/Topman--Dana-Services-Ltd/24615/
Fugro Nigeria Limited,"91, Odani Road, Off PH-Eleme Expressway, Elelenwo Port Harcourt, Rivers State",0808 589 5966,https://www.fugro.com,https://www.finelib.com/listing/Fugro-Nigeria-Limited/24971/
Drafinsub Nigeria Limited,"27b, Trans Amadi Industrial Layout, Port Harcourt, Rivers State",0816 031 1174,https://drafinsub.com/,https://www.finelib.com/listing/Drafinsub-Nigeria-Limited/25077/
Octopus Clan Nigeria Ltd,"Plot 349, Eagle Island, Port Harcourt, River State",084 886 124,https://octopusclan-ng.com/,https://www.finelib.com/listing/Octopus-Clan-Nigeria-Ltd/25082/
Chiomas Technology Limited,"9A Ogbunabali Road, Port-Harcourt, Rivers State","0803 310 5521, 0803 339 6981",https://chiomastech.com/,https://www.finelib.com/listing/Chiomas-Technology-Limited/25083/
Weltek Limited,"Plot 307 Danjuma Drive, Trans-Amadi Port Harcourt, Rivers State","+234 8 465 2185, 0806 999 6568",https://weltekng.com/,https://www.finelib.com/listing/Weltek-Limited/25084/
Macjames Global Resources Limited,"37, Trans Amadi Industrial Layout, 2nd Floor, Rumuobiakani, Port Harcourt, Rivers Nigeria","0803 677 4878, 0708 592 1921, 0803 671 5644",https://macjamesglobal.com/,https://www.finelib.com/listing/Macjames-Global-Resources-Limited/25085/
Ecobank Nigeria Plc,"57, Aba Road, Port Harcourt, Rivers State","0704 145 0430, 0704 145 0110",http://www.ecobank.com/,https://www.finelib.com/listing/Ecobank-Nigeria-Plc/25086/
Ecobank Nigeria Plc,"Plot 142, Ikwerre Road, Port Harcourt, Rivers State","0704 145 0409, 0704 145 0395, 0704 145 0271",http://www.ecobank.com/,https://www.finelib.com/listing/Ecobank-Nigeria-Plc/25088/
Ecobank Nigeria Plc,"105, Olu Obasanjo Road, Port Harcourt, Rivers State","0704 145 0447, 0704 372 0435",http://www.ecobank.com/,https://www.finelib.com/listing/Ecobank-Nigeria-Plc/25090/
Ecobank Nigeria Plc,"78, Ahoda Road, Omoku, Port Harcourt, Rivers State",0704 145 0112,http://www.ecobank.com/,https://www.finelib.com/listing/Ecobank-Nigeria-Plc/25091/
Ecobank Nigeria Plc,"10, New Road, Bonny Island, Port Harcourt, Rivers State","0803 531 0965, 0803 332 1332",http://www.ecobank.com/,https://www.finelib.com/listing/Ecobank-Nigeria-Plc/25092/
Ecobank Nigeria Plc,"68, Mission Road, Port Harcourt, Rivers State","0704 145 0455, 0704 145 0456",http://www.ecobank.com/branches.aspx?btype=3&rt=0&cid=74072,https://www.finelib.com/listing/Ecobank-Nigeria-Plc/25094/
Captain Elechi Amadi Polytechnic,"Elechi Amadi Polytechnic, Rumuola, Port harcourt, Rivers State, Nigeria","0906 036 2075, 0906 033 9854",https://www.ceapoly.edu.ng/,https://www.finelib.com/listing/Captain-Elechi-Amadi-Polytechnic/25103/
SPAR,"Guru Plaza, 97, Aba Road, Port Harcourt, Rivers Nigeria","0805 749 5261, 0805 749 5236",https://www.sparnigeria.com/,https://www.finelib.com/listing/SPAR/25109/
Bookville World,"2, Ezimgbu Link Road, Port Harcourt, River State","0818 183 8485, 0816 523 5460",https://bookvilleworld.com/,https://www.finelib.com/listing/Bookville-World/25114/
Lavinda Eye Specialist Hospital,"1 Omubor Close, Off Campbell Avenue, By Somitel Hotel, Port harcourt, River Nigeria","0708 861 7072, 0703 530 1943, 0802 329 8145",https://lavindaeyehospital.com/,https://www.finelib.com/listing/Lavinda-Eye-Specialist-Hospital/25120/
Impex Worldwide Express,"Mail Impex Global Res. Nig. Ltd. 1 WALS Close (Off Peter Odili Rd.). Trans-Amadi, Port Harcourt, Rivers Nigeria","0809 931 1724, 0709 814 1905, 0709 814 1907",http://www.impexworldwide.com/,https://www.finelib.com/listing/Impex-Worldwide-Express/33731/
EPS Courier And Logistics,"159 Aba Road, by Waterline Bus Stop, Port Harcourt, Rivers State, Nigeria","0812 791 5813, 0807 758 5870, 0703 033 3559",http://www.epsng.org,https://www.finelib.com/listing/EPS-Courier-And-Logistics/33892/
United Parcel Service Nigeria Ltd,"70 Evo Road, GRA Phase 2, Port Harcourt, River State",0818 099 0968,https://www.ups.com/ng/en/Home.page,https://www.finelib.com/listing/United-Parcel-Service-Nigeria-Ltd/33893/
Ibom Air,"Udo Udoma Avenue, Uyo, Akwa Ibom Nigeria","0703 670.2371, 0901 515 1780, 0708 579 8966",https://www.ibomair.com/,https://www.finelib.com/listing/Ibom-Air/33998/
Fezu Couture,"Suite 16, Rosyl Plaza, Trans Woji Road, By Elitor Junction, Woji, Port Harcourt, Rivers State Nigeria","0803 353 3703, 0706 131 8846, 0706 477 0787",https://fezufashion.com/,https://www.finelib.com/listing/Fezu-Couture/34381/
Baro-Dec Limited,"Plot 79, Ada-George Road off Agip Road, Port Harcourt, Rivers State Nigeria","0705 910 0273, 0703 081 3782",https://barodeclimited.com/,https://www.finelib.com/listing/BaroDec-Limited/34440/
DexNova Consulting Limited,"Suite B4, 2nd Floor Lenu Plaza, Plot 303 Abacha Road GRA Phase 3, Port Harcourt, Rivers State Nigeria","+234 706 156 0182, +234 703 927 3453",https://dexnovaconsulting.com,https://www.finelib.com/listing/DexNova-Consulting-Limited/34468/
Novelle Center Limited,"21 Afam Street D/line, Suite 21 Opus Plaza, Port Harcourt, Rivers State Nigeria","0806 345 0509, 0903 058 9313",https://www.novellecenter.com/,https://www.finelib.com/listing/Novelle-Center-Limited/34472/
ICA Logistics Ltd,"24, Harbour Road, Port Harcourt, River State Nigeria","0803 340 0114, 0808 666 9081, 0808 666 9079",https://www.icalogistics.com/,https://www.finelib.com/listing/ICA-Logistics-Ltd/34476/
Institute of Chartered Secretaries and Administrator of Nigeria,"77 Ogui Road, Ogui, Enugu Nigeria","+234 803 724 7741, +234 809 066 0169, +234 809 066 0354",https://icsan.org/,https://www.finelib.com/listing/Institute-of-Chartered-Secretaries-and-Administrator-of-Nigeria/34487/
Lonadek,"Plot 129, Bodo Road, Off Woji Road, GRA Phase 2, Point House, Woji Port Harcourt, Rivers State Nigeria","0813 911 2519, 0802 773 2994",https://lonadek.com/,https://www.finelib.com/listing/Lonadek/34511/
OCO Industrial Services Limited,"Plot 77C Trans Amadi Industrial Layout, Port Harcourt, Rivers State Nigeria","+234 803 407 0919, +234 807 400 5534, +234 807 443 3972",https://www.ocogroup.com/,https://www.finelib.com/listing/OCO-Industrial-Services-Limited/34638/
La Sien Bottling Company,"75c Ordinance Road Trans-Amadi Industrial Layout, Port Harcourt, Rivers State Nigeria","+234 812 306 0008, +234 814 340 4657",https://lasienbottlingcompany.com/,https://www.finelib.com/listing/La-Sien-Bottling-Company/34650/
Mesh Advertising and Design Studios,"Plot 151/160 Ordinance Road by Trans Amadi Industrial Layout, Port Harcourt, Rivers State Nigeria","0809 747 8781, 0803 673 5128",https://www.meshadstudios.com/,https://www.finelib.com/listing/Mesh-Advertising-and-Design-Studios/34672/
OCO Industrial Services Ltd,"Plot 77c Trans Amadi Industrial Layout, Port Harcourt, Rivers State, Nigeria","+234 803 407 0919, +234 807 400 5534, +234 807 443 3972",https://www.ocogroup.com/,https://www.finelib.com/listing/OCO-Industrial-Services-Ltd/34700/
GZ Industrial Supplies,"238 Aba Road First Artillery by Fidelity bank, Port Harcourt, Rivers state, Nigeria","+234 818 106 9339, +234 805 869 6479",https://www.gz-supplies.com/,https://www.finelib.com/listing/GZ-Industrial-Supplies/34701/
Diamond Martins Ltd,"No 4 Green Village Estate Road, By AP Filling Station Akpajo, Along Akpajo â€“ Elelenwo Road, Port Harcourt, Rivers State, Nigeria","0703 895 6267, 0818 171 0851",https://diamondmartins.com/,https://www.finelib.com/listing/Diamond-Martins-Ltd/34825/
PKO Technologies Limited,"46 Aba Road, by CFC Bus Stop, Port Harcourt, Rivers State Nigeria","0807 269 0135, 0807 269 0136, 0807 269 0137",http://pkotechnologies.com/,https://www.finelib.com/listing/PKO-Technologies-Limited/34860/
Todhost Communication Services,N/A,N/A,N/A,https://www.finelib.com/listing/Todhost-Communication-Services/34877/
Pinemanor International School,"3 Deborah Lawson Close, Off Amaechi Drive by Abacha Road, GRA Phase 3, Port Harcourt, Rivers State, Nigeria","0706 247 6188, 0816 995 6609",http://www.pinemanorinternational.com/,https://www.finelib.com/listing/Pinemanor-International-School/34927/
Finny Integrated Services Limited,"12B Onwuchekwa Street, Rumuomasi, Port Harcourt, Rivers State, Nigeria","0806 883 7209, 0803 557 8818",https://multidevirons.com/,https://www.finelib.com/listing/Finny-Integrated-Services-Limited/34968/
Clevepronet Limited,"No 13 Trans-Amadi Road (Ejims Plaza), Port Harcourt, Rivers State Nigeria","0803 564 8661, 0818 211 0229",https://www.cleve-pronet.com/,https://www.finelib.com/listing/Clevepronet-Limited/34969/
Industries Safety Nigeria,"143/152 Aba Road, Beside Platinum Mortgage Bank, Port Harcourt, Rivers State Nigeria",0806 433 8888,https://safetynigeria.com/en/,https://www.finelib.com/listing/Industries-Safety-Nigeria/34972/
SeWa West Africa Ltd,"Plot 28, Kolokuma Street Old Almarine Compound, Borokiri Port Harcourt, Rivers State, Nigeria","090 3000 9393, 084 30 3005",http://sea-wave-outboards.com/,https://www.finelib.com/listing/SeWa-West-Africa-Ltd/35037/
Epenal Group,"Plot 41/42 Eastern By-Pass Marine Base Area Opposite NDDC Headquarters, Port Harcourt, Rivers State Nigeria","0803 309 4478, 0803 709 0584, 0803 313 0288",https://epenalgroup.com/,https://www.finelib.com/listing/Epenal-Group/35042/
